Price,new_car_price,overview_Fuel type,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage,Emission_Standard,Seating_Capacity,Fuel_Tank_Capcity,Safety_Score,Sunroof,Praking_Sensors,Keyless_Start,GPS_Navigation,ADAS,Automatic_Emergency_Braking,Driving_Range,Regenerative_Braking,CNG_Capacity,Supercharger,Four_Wheel_Drive
450000.0,752000.0,Petrol,2017,Tata,Tigor,"['Revotron', 'XZA']",96000.0,3,Automatic,0,Individual,Ahmedabad,1199.0,84.0,20.3,Not Applicable,5,35.0,1.1861850568025385,0,1,0,1,0,0,0.0,0,0.0,0,0
450000.0,822000.0000000001,Petrol,2018,Tata,Tigor,"['Revotron', 'XZA']",46708.0,1,Automatic,1,Individual,Ahmedabad,1199.0,84.0,21.0,BS 4,5,35.0,1.1861850568025385,0,1,0,0,0,0,0.0,0,0.0,0,0
395000.0,832000.0,Diesel,2019,Tata,Tigor,"['Revotorq', 'XM']",57000.0,1,Manual,0,Individual,Ahmedabad,1047.0,69.0,27.28,BS 4,5,35.0,1.1728785412926304,0,0,0,0,0,0,0.0,0,0.0,1,0
265000.0,774000.0,Diesel,2018,Tata,Tigor,"['Revotorq', 'XT']",57000.0,2,Manual,1,Individual,Ahmedabad,1047.0,69.0,24.4,Not Applicable,5,35.0,1.1861850568025385,0,0,0,1,0,0,0.0,0,0.0,1,0
575000.0,894000.0,CNG,2022,Tata,Tigor,"['XZ', 'CNG', '[2022-2023]']",71000.0,2,Manual,0,Individual,Ahmedabad,1199.0,72.0,26.4,BS 6,5,60.0,1.217821674169873,0,1,1,0,0,0,1584.0,0,0.0,0,0
650000.0,843000.0,CNG,2023,Tata,Tigor,"['XM', 'iCNG', '[2023-2025]']",75000.0,1,Manual,0,Individual,Ahmedabad,1199.0,72.0,26.4,BS 6,5,70.0,1.6351757863923944,0,1,0,0,0,0,1848.0,0,0.0,0,0
475000.0,677000.0,Petrol,2018,Tata,Tigor,"['Revotron', 'XT']",50000.0,1,Manual,0,Individual,Ahmedabad,1199.0,84.0,20.3,Not Applicable,5,35.0,1.1861850568025385,0,1,0,1,0,0,0.0,0,0.0,0,0
590000.0,1106000.0,Petrol,2022,Tata,Tigor,"['XZ', 'Plus', '[2020-2023]']",23000.0,1,Manual,0,Individual,Ahmedabad,1199.0,84.0,19.2,BS 6,5,35.0,1.217821674169873,0,1,1,0,0,0,672.0,0,0.0,0,0
150000.0,639000.0,Diesel,2012,Tata,Vista,"['LX', 'Quadrajet']",91000.0,1,Manual,0,Individual,Ahmedabad,1248.0,75.0,22.3,Not Applicable,5,37.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
50000.0,1106000.0,Petrol,2008,Tata,Vista,"['LE', 'Safire', 'BS-III']",40000.0,4+,Manual,0,Individual,Ahmedabad,1172.0,65.0,12.9,Not Applicable,5,37.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
200000.0,792000.0,Diesel,2017,Tata,Zest,"['XE', '75', 'PS', 'Diesel']",100000.0,3,Manual,0,Individual,Ahmedabad,1248.0,74.0,22.95,BS 4,5,44.0,0.8734752426520138,0,0,0,0,0,0,0.0,0,0.0,1,0
325000.0,723000.0,Petrol,2015,Tata,Zest,"['XM', 'Petrol']",78000.0,1,Manual,1,Individual,Ahmedabad,1193.0,89.0,17.57,BS 4,5,44.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,1,0
175000.0,785000.0,Diesel,2016,Tata,Zest,"['XM', 'Diesel']",141000.0,1,Manual,0,Individual,Ahmedabad,1248.0,89.0,23.0,Not Applicable,5,44.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,1,0
325000.0,723000.0,Petrol,2015,Tata,Zest,"['XM', 'Petrol']",62000.0,1,Manual,1,Individual,Ahmedabad,1193.0,89.0,17.57,BS 4,5,44.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,1,0
220000.00000000003,877000.0,Diesel,2015,Tata,Zest,"['XMS', 'Diesel']",93000.0,3,Manual,0,Individual,Ahmedabad,1248.0,89.0,23.0,Not Applicable,5,44.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,1,0
3750000.0,5354000.0,Electric,2024,Toyota,Camry,['Hybrid'],6700.0,1,Automatic,1,Individual,Ahmedabad,2487.0,176.0,19.1,BS 6,5,50.0,7.910902783928443,1,1,1,1,0,0,958.0,0,0.0,0,0
675000.0,3535000.0,Petrol,2013,Toyota,Camry,['Hybrid'],81000.0,1,Automatic,0,Individual,Ahmedabad,2494.0,202.0,19.16,Not Applicable,5,65.0,1.687141704085241,0,1,1,0,0,0,0.0,0,0.0,0,0
1290000.0,4172000.0,Petrol,2016,Toyota,Camry,"['Hybrid', '[2015-2017]']",59150.0,1,Automatic,1,Individual,Ahmedabad,2494.0,158.0,19.16,Not Applicable,5,65.0,1.687141704085241,0,1,1,0,0,0,0.0,0,0.0,0,0
550000.0,1823000.0,Petrol,2014,Toyota,Corolla,"['Altis', '1.8', 'VL', 'AT']",90000.0,1,Automatic,1,Individual,Ahmedabad,1798.0,138.0,14.36,Not Applicable,5,55.0,1.1861850568025385,0,0,1,0,0,0,0.0,0,0.0,0,0
265000.0,1594000.0,Petrol,2010,Toyota,Corolla,"['Altis', '1.8', 'GL']",70000.0,2,Manual,0,Individual,Ahmedabad,1794.0,132.0,9.8,Not Applicable,5,55.0,1.1757851448580747,0,0,0,0,0,0,0.0,0,0.0,0,0
750000.0,2470000.0,Petrol,2015,Toyota,Corolla,"['Altis', '1.8', 'J']",34405.0,1,Manual,0,Individual,Ahmedabad,1798.0,138.0,16.7,Not Applicable,5,55.0,0.7359904639672388,0,0,0,0,0,0,0.0,0,0.0,0,0
775000.0,2123000.0,Diesel,2017,Toyota,Corolla,"['Altis', 'GL', 'Diesel']",180000.0,2,Manual,1,Individual,Ahmedabad,1364.0,87.0,21.3,BS 4,5,43.0,2.1046034323317957,0,1,1,0,0,0,0.0,0,0.0,1,0
450000.0,2065000.0,Diesel,2014,Toyota,Corolla,"['Altis', 'GL']",110000.0,3,Manual,0,Individual,Ahmedabad,1364.0,87.0,21.3,Not Applicable,5,50.0,1.217821674169873,0,1,1,0,0,0,0.0,0,0.0,1,0
600000.0,1848000.0,Diesel,2015,Toyota,Corolla,"['Altis', 'G']",109000.0,3,Manual,0,Individual,Ahmedabad,1364.0,87.0,21.3,Not Applicable,5,50.0,1.217821674169873,0,1,0,0,0,0,0.0,0,0.0,1,0
699000.0,1848000.0,Diesel,2016,Toyota,Corolla,"['Altis', 'G']",92000.0,1,Manual,0,Individual,Ahmedabad,1364.0,87.0,21.3,Not Applicable,5,50.0,1.217821674169873,0,1,0,0,0,0,0.0,0,0.0,1,0
250000.0,2470000.0,CNG,2009,Toyota,Corolla,"['Altis', '1.8', 'G', 'CNG']",99500.0,3,Manual,0,Individual,Ahmedabad,1798.0,138.0,16.7,Not Applicable,5,55.0,0.4469870772710861,0,0,0,0,0,0,0.0,0,0.0,0,0
350000.0,2470000.0,Diesel,2011,Toyota,Corolla,"['Altis', 'G', 'Diesel']",65000.0,2,Manual,0,Individual,Ahmedabad,1364.0,87.0,21.45,Not Applicable,5,50.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,0,0
200000.0,1594000.0,Petrol,2010,Toyota,Corolla,"['Altis', '1.8', 'GL']",190000.0,2,Manual,1,Individual,Ahmedabad,1794.0,132.0,9.8,Not Applicable,5,55.0,1.1757851448580747,0,0,0,0,0,0,0.0,0,0.0,0,0
899000.0,2230000.0,Petrol,2018,Toyota,Corolla,"['Altis', 'VL', 'CVT', 'Petrol']",86000.0,3,Automatic,0,Individual,Ahmedabad,1798.0,138.0,16.7,BS 4,5,55.0,5.722967412581916,0,1,1,1,0,0,0.0,0,0.0,0,0
600000.0,2470000.0,Petrol,2007,Toyota,Corolla,"['H2', '1.8E']",78795.0,1,Manual,1,Individual,Ahmedabad,1794.0,125.0,9.6,Not Applicable,5,50.0,1.0731287549144224,0,0,0,0,0,0,0.0,0,0.0,0,0
275000.0,534000.0,Petrol,2012,Toyota,Etios,"['Liva', 'G']",26000.0,1,Manual,1,Individual,Ahmedabad,1197.0,80.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
375000.0,2470000.0,Petrol,2014,Toyota,Etios,"['Liva', 'G']",81000.0,1,Manual,1,Individual,Ahmedabad,1197.0,80.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
381000.0,661000.0,Petrol,2018,Toyota,Etios,"['Liva', 'V']",58000.0,1,Manual,1,Individual,Ahmedabad,1197.0,79.0,18.16,BS 4,5,45.0,1.233621057995454,0,0,0,0,0,0,0.0,0,0.0,0,0
454000.0,720000.0,Petrol,2017,Toyota,Etios,"['Liva', 'VX']",57371.0,1,Manual,0,Individual,Ahmedabad,1197.0,79.0,18.16,BS 4,5,45.0,1.233621057995454,0,1,0,0,0,0,0.0,0,0.0,0,0
325000.0,2470000.0,Diesel,2015,Toyota,Etios,"['Liva', 'GXD']",111500.0,3,Manual,1,Individual,Ahmedabad,1364.0,67.0,23.59,BS 4,5,45.0,1.233621057995454,0,0,0,0,0,0,0.0,0,0.0,1,0
350000.0,708000.0,Diesel,2012,Toyota,Etios,"['Liva', 'TRD', 'Sportivo', 'Diesel', 'Ltd']",68000.0,2,Manual,0,Individual,Ahmedabad,1364.0,68.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
198000.0,644000.0,Petrol,2015,Toyota,Etios,"['Liva', 'V']",137233.0,1,Manual,0,Individual,Ahmedabad,1197.0,79.0,17.71,Not Applicable,5,45.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,0,0
240000.0,700000.0,Petrol,2012,Toyota,Etios,"['TRD', 'Sportivo', 'Petrol', 'Ltd']",71000.0,2,Manual,1,Individual,Ahmedabad,1496.0,90.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
279000.0,534000.0,Petrol,2013,Toyota,Etios,"['Liva', 'G']",56692.0,1,Manual,0,Individual,Ahmedabad,1197.0,80.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
275000.0,822000.0000000001,Petrol,2011,Toyota,Etios,['VX'],80000.0,1,Manual,0,Individual,Ahmedabad,1496.0,80.0,17.57,Not Applicable,5,45.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,0,0
275000.0,673000.0,CNG,2011,Toyota,Etios,['G'],70000.0,2,Manual,0,Individual,Ahmedabad,1496.0,90.0,17.57,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
451000.0,888000.0000000001,Diesel,2016,Toyota,Etios,['GD'],82000.0,2,Manual,1,Individual,Ahmedabad,1364.0,67.0,23.59,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,1,0
200000.0,770000.0,Diesel,2012,Toyota,Etios,['GD'],100000.0,3,Manual,0,Individual,Ahmedabad,1364.0,68.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
295000.0,673000.0,Petrol,2011,Toyota,Etios,['G'],83000.0,1,Manual,1,Individual,Ahmedabad,1496.0,90.0,17.57,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
200000.0,673000.0,Petrol,2011,Toyota,Etios,['G'],90000.0,2,Manual,0,Individual,Ahmedabad,1496.0,90.0,17.57,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
193000.0,673000.0,Petrol,2013,Toyota,Etios,['G'],101158.0,2,Manual,0,Individual,Ahmedabad,1496.0,90.0,17.57,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
150000.0,770000.0,Diesel,2011,Toyota,Etios,['GD'],198000.0,3,Manual,1,Individual,Ahmedabad,1364.0,68.0,17.57,Not Applicable,5,45.0,0.5629499827246467,0,0,0,0,0,0,0.0,0,0.0,0,0
169000.0,684000.0,Petrol,2013,Toyota,Etios,"['Xclusive', 'Petrol']",99980.0,2,Manual,0,Individual,Ahmedabad,1496.0,88.0,16.78,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
300000.0,897000.0000000001,Diesel,2013,Toyota,Etios,['VD'],180000.0,1,Manual,0,Individual,Ahmedabad,1364.0,67.0,23.59,Not Applicable,5,45.0,0.8867817581619221,0,0,0,0,0,0,0.0,0,0.0,0,0
249000.00000000003,822000.0000000001,Petrol,2011,Toyota,Etios,['VX'],62000.0,2,Manual,0,Individual,Ahmedabad,1496.0,80.0,17.57,Not Applicable,5,45.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,0,0
3651000.0,4151000.0,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",53000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
190000.0,822000.0000000001,CNG,2011,Toyota,Etios,['VX'],99000.0,2,Manual,1,Individual,Ahmedabad,1496.0,80.0,17.57,Not Applicable,5,45.0,1.1861850568025385,0,0,0,0,0,0,0.0,0,0.0,0,0
3190000.0,4151000.0,Diesel,2022,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",144000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3875000.0,4.6,Diesel,2023,Toyota,Fortuner,"['4X2', '2WD', 'Diesel', 'Turbo', 'Automatic', 'Dual', 'Tone']",96607.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
4100000.0,4076000.0,Diesel,2025,Toyota,Fortuner,"['Leader', 'Edition', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic', 'Leader', 'Edition']",41000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
775000.0,2283000.0,Diesel,2010,Toyota,Fortuner,"['3.0', 'MT']",77000.0,1,Manual,1,Individual,Ahmedabad,2982.0,171.0,10.8,Not Applicable,7,80.0,1.1757851448580747,0,0,0,0,0,0,0.0,0,0.0,0,0
3350000.0,4340000.0,Diesel,2023,Toyota,Fortuner,"['4x4', '4WD', 'Diesel', '2.8L', 'Turbo', '6', 'Speed', 'Manual']",71987.0,1,Manual,1,Individual,Ahmedabad,2755.0,201.0,14.2,BS 6,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
1375000.0,3283000.0,Diesel,2015,Toyota,Fortuner,"['3.0', '4x4', 'AT']",65000.0,1,Automatic,1,Individual,Ahmedabad,2982.0,169.0,11.9,Not Applicable,7,80.0,1.2341104468796205,0,1,0,0,0,0,0.0,0,0.0,1,0
1100000.0,2969000.0,Diesel,2014,Toyota,Fortuner,"['3.0', '4x2', 'MT']",75000.0,2,Manual,1,Individual,Ahmedabad,2982.0,169.0,11.9,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
3690000.0,4151000.0,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",58000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
2250000.0,3552000.0000000005,Diesel,2018,Toyota,Fortuner,"['2.8', '4x2', 'AT', '[2016-2020]']",85000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,174.0,12.9,BS 4,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
1351000.0,2492000.0,Diesel,2015,Toyota,Fortuner,"['4x2', 'AT']",108000.0,1,Automatic,1,Individual,Ahmedabad,2982.0,171.0,14.2,Not Applicable,7,80.0,1.1757851448580747,0,0,0,0,0,0,0.0,0,0.0,0,0
3826000.0,2470000.0,Diesel,2026,Toyota,Fortuner,"['Leader', 'Edition', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic', 'Leader', 'Edition']",1.0,1,Automatic,0,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3051000.0,4456000.0,Diesel,2022,Toyota,Fortuner,"['4X4', 'AT', '2.8', 'Diesel']",133198.0,1,Automatic,0,Individual,Ahmedabad,2755.0,201.0,14.2,BS 6,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
2750000.0,3910000.0,Diesel,2021,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', '6', 'Speed', 'Manual']",89000.0,2,Manual,0,Individual,Ahmedabad,2755.0,201.0,14.6,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
4100000.0,4729000.0,Diesel,2024,Toyota,Fortuner,"['4X2', '2WD', 'Diesel', 'Turbo', 'Automatic', 'Dual', 'Tone']",31000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
4250000.0,5147000.0,Diesel,2024,Toyota,Fortuner,"['2.8', '4X4', 'AT']",30000.0,2,Automatic,0,Individual,Ahmedabad,2755.0,201.0,14.2,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,1
2890000.0,4151000.0,Diesel,2022,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",125200.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
4451000.0,4456000.0,Diesel,2025,Toyota,Fortuner,"['4X4', 'AT', '2.8', 'Diesel']",26589.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.2,BS 6,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
3875000.0,4151000.0,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",21000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3450000.0,4151000.0,Diesel,2022,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",61000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
2400000.0,3552000.0000000005,Diesel,2017,Toyota,Fortuner,"['2.8', '4x2', 'AT', '[2016-2020]']",180000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,174.0,12.9,BS 4,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
1175000.0,2470000.0,Diesel,2014,Toyota,Fortuner,"['3.0', '4x2', 'AT']",75000.0,1,Automatic,0,Individual,Ahmedabad,2982.0,169.0,12.55,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
999000.0,2283000.0,Diesel,2012,Toyota,Fortuner,"['3.0', 'MT']",76300.0,2,Manual,0,Individual,Ahmedabad,2982.0,171.0,10.8,Not Applicable,7,80.0,1.1757851448580747,0,0,0,0,0,0,0.0,0,0.0,0,0
775000.0,2283000.0,Diesel,2011,Toyota,Fortuner,"['3.0', 'MT']",135000.0,2,Manual,1,Individual,Ahmedabad,2982.0,171.0,10.8,Not Applicable,7,80.0,1.1757851448580747,0,0,0,0,0,0,0.0,0,0.0,0,0
3375000.0,4340000.0,Diesel,2022,Toyota,Fortuner,"['4x4', '4WD', 'Diesel', '2.8L', 'Turbo', '6', 'Speed', 'Manual']",55000.0,1,Manual,1,Individual,Ahmedabad,2755.0,201.0,14.2,BS 6,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
3650000.0,4151000.0,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",53000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
849000.0,2969000.0,Diesel,2013,Toyota,Fortuner,"['3.0', '4x2', 'MT']",126000.0,3,Manual,1,Individual,Ahmedabad,2982.0,169.0,11.9,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
2651000.0,3760000.0,Diesel,2018,Toyota,Fortuner,"['2.8', '4x4', 'AT', '[2016-2020]']",80000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,174.0,12.9,BS 4,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
1200000.0,3079000.0,Diesel,2014,Toyota,Fortuner,"['3.0', '4x2', 'AT']",225000.0,3,Automatic,0,Individual,Ahmedabad,2982.0,169.0,12.55,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
3775000.0,4151000.0,Diesel,2025,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",25000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3850000.0,4.7,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",42341.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3390000.0,3910000.0,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', '6', 'Speed', 'Manual']",39000.0,1,Manual,1,Individual,Ahmedabad,2755.0,201.0,14.6,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
2400000.0,3760000.0,Diesel,2018,Toyota,Fortuner,"['2.8', '4x4', 'AT', '[2016-2020]']",149000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,174.0,12.9,BS 4,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
3300000.0,4.7,Diesel,2022,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",84752.0,1,Automatic,0,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
1195000.0,2969000.0,Diesel,2015,Toyota,Fortuner,"['3.0', '4x2', 'MT']",92000.0,1,Manual,0,Individual,Ahmedabad,2982.0,169.0,11.9,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
2890000.0,3910000.0,Diesel,2021,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', '6', 'Speed', 'Manual']",24527.0,1,Manual,1,Individual,Ahmedabad,2755.0,201.0,14.6,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
2850000.0,4151000.0,Diesel,2022,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",125000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
1250000.0,3079000.0,Diesel,2014,Toyota,Fortuner,"['3.0', '4x2', 'AT']",75000.0,1,Automatic,1,Individual,Ahmedabad,2982.0,169.0,12.55,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
4100000.0,4076000.0,Diesel,2025,Toyota,Fortuner,"['Leader', 'Edition', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic', 'Leader', 'Edition']",41630.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
1125000.0,2969000.0,Diesel,2014,Toyota,Fortuner,"['3.0', '4x2', 'MT']",75000.0,2,Manual,1,Individual,Ahmedabad,2982.0,169.0,11.9,Not Applicable,7,80.0,1.1757851448580747,0,1,0,0,0,0,0.0,0,0.0,1,0
2550000.0,3746000.0,Diesel,2020,Toyota,Fortuner,"['2.8', '4x2', 'AT']",85000.0,2,Automatic,0,Individual,Ahmedabad,2755.0,174.0,15.04,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,1203.2,0,0.0,1,0
2850000.0,4151000.0,Diesel,2022,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",125000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
2850000.0,3486999.9999999995,Petrol,2020,Toyota,Fortuner,"['2.7', '4x2', 'AT']",89000.0,1,Automatic,1,Individual,Ahmedabad,2694.0,164.0,10.26,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,820.8,0,0.0,0,0
2850000.0,3760000.0,Diesel,2019,Toyota,Fortuner,"['2.8', '4x4', 'AT', '[2016-2020]']",94600.0,1,Automatic,0,Individual,Ahmedabad,2755.0,174.0,12.9,BS 4,7,80.0,6.452872967352312,0,1,1,1,0,0,0.0,0,0.0,1,1
3450000.0,4151000.0,Diesel,2023,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",80000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3850000.0,4151000.0,Diesel,2024,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",31300.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3450000.0,4151000.0,Diesel,2023,Toyota,Fortuner,"['4x2', '2WD', 'Diesel', '2.8L', 'Turbo', 'Automatic']",96000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3650000.0,4729000.0,Diesel,2023,Toyota,Fortuner,"['4X2', '2WD', 'Diesel', 'Turbo', 'Automatic', 'Dual', 'Tone']",23798.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
3250000.0,2470000.0,Diesel,2021,Toyota,Fortuner,"['4X2', '2WD', 'Diesel', 'Turbo', 'Automatic', 'Dual', 'Tone']",136000.0,1,Automatic,1,Individual,Ahmedabad,2755.0,201.0,14.4,BS 6,7,80.0,6.137339267604598,0,1,1,1,0,0,0.0,0,0.0,1,0
