,Price,new_car_price,overview_Fuel type,overview_Transmission,overview_Color,overview_Insurance,overview_Registration Type,overview_Car Available at,spec_Engine,spec_Fuel Type,spec_Transmission,spec_Max Power (bhp@rpm),spec_Max Torque (Nm@rpm),spec_Mileage,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership
8007,70000.0,188000.0,Petrol,Manual - 4 Gears,M SILVER,Not Available,Individual,Bangalore,"624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.4 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,,No,No,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Tata,Nano,['Base'],130000.0,4+
8008,220000.00000000003,,Petrol,Automatic (AMT) - 4 Gears,Blue,Third Party,Individual,"Yelahanka, Bangalore","2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Automatic (AMT) - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,,,,4 Seats and 2 Rows,,15 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2017,Tata,Nano,"['Twist', 'XTA']",37000.0,2
8009,225000.0,420000.0,Petrol,"Automatic (AMT) - 5 Gears, Sport Mode",Dazzle Blue,Not Available,Individual,"Horamavu, Bangalore","624 cc, 2 Cylinders Inline, 2 Valves/Cylinder, SOHC",Petrol,"Automatic (AMT) - 5 Gears, Sport Mode",37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 21.9 kmpl,,BS 4,5 Seats and 2 Rows,94 L,24 litres,,No,No,No,No,No,No,No,Yes,No,No,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Tata,Nano,['XTA'],26900.0,2
8011,152000.0,306000.0,Petrol,Manual - 4 Gears,Purple,Expired,Individual,"Sampigehalli, Bangalore","624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.35 kmpl | User Reported: 22 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,No,No,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Tata,Nano,"['Twist', 'XT']",31799.0,1
8012,175000.0,,Petrol,Automatic (AMT) - 4 Gears,Red,Expired,Individual,"Whitefield Road, Bangalore","2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Automatic (AMT) - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,,,,4 Seats and 2 Rows,,15 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2015,Tata,Nano,"['Twist', 'XTA']",31184.0,2
8013,121000.0,306000.0,Petrol,Manual - 4 Gears,Purple,Comprehensive,Individual,"Sampigehalli, Bangalore","624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.35 kmpl | User Reported: 22 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,No,No,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Tata,Nano,"['Twist', 'XT']",72189.0,3
8014,172000.0,306000.0,Petrol,Manual - 4 Gears,Others,Comprehensive,Not Available,"Aranya Bhavan, Bangalore","624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.35 kmpl | User Reported: 22 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,No,No,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Tata,Nano,"['Twist', 'XT']",46374.0,2
8016,212000.0,,Petrol,Automatic (AMT) - 4 Gears,Red,Expired,Individual,"Sampigehalli, Bangalore","2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Automatic (AMT) - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,,,,4 Seats and 2 Rows,,15 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2016,Tata,Nano,"['Twist', 'XTA']",25575.0,2
8017,102000.0,287000.0,Petrol,Manual - 4 Gears,White,Expired,Individual,"Sampigehalli, Bangalore","624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.4 kmpl | User Reported: 25 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,No,No,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2013,Tata,Nano,['LX'],48938.0,1
8018,166000.0,306000.0,Petrol,Manual - 4 Gears,Others,Third Party,Not Available,"Mahadevapura, Bangalore","624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.35 kmpl | User Reported: 22 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,No,No,Manual Key-Operated,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Tata,Nano,"['Twist', 'XT']",39626.0,3
8020,245000.00000000003,420000.0,Petrol,"Automatic (AMT) - 5 Gears, Sport Mode",Gold,Comprehensive,Individual,"Jayaprakash Naryan Nagar, Bangalore","624 cc, 2 Cylinders Inline, 2 Valves/Cylinder, SOHC",Petrol,"Automatic (AMT) - 5 Gears, Sport Mode",37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 21.9 kmpl,,BS 4,5 Seats and 2 Rows,94 L,24 litres,,No,No,No,No,No,No,No,Yes,No,No,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Tata,Nano,['XTA'],28000.0,2
8021,114999.99999999999,264000.0,Petrol,Manual - 4 Gears,Meteor Silver,Not Available,Individual,"R K Hegde Nagar, Bangalore","624 cc, 2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Manual - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,ARAI: 25.4 kmpl,,,4 Seats and 2 Rows,80 L,15 litres,,No,No,No,No,No,No,No,No,,No,Manual Key-Operated,No,,No,No,,,Not Applicable,,,,,,,,,,,2012,Tata,Nano,['LX'],55000.0,1
8022,163000.0,,Petrol,Automatic (AMT) - 4 Gears,Silver,Comprehensive,Individual,"Whitefield, Bangalore","2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Automatic (AMT) - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,,,,4 Seats and 2 Rows,,15 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2016,Tata,Nano,"['Twist', 'XTA']",67579.0,1
8023,75000.0,214000.0,Petrol,Manual - 4 Gears,I.WHITE,Not Available,NotAvailable,"Chikkabanavara, Bangalore",624 cc,Petrol,Manual - 4 Gears,35@5250,48@3000,ARAI: 18.4 kmpl,,,4 Seats,,15 litres,,No,,,,,,,No,,No,No,No,,,,,,,,,,,,,,,,,2010,Tata,Nano,['CX'],69002.0,2
8024,179000.0,,Petrol,Automatic (AMT) - 4 Gears,Purple,Expired,Individual,"Gandhi Nagar, Bangalore","2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Automatic (AMT) - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,,,,4 Seats and 2 Rows,,15 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2016,Tata,Nano,"['Twist', 'XTA']",17575.0,3
8025,941000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Grey,Comprehensive,Individual,"Adugodi, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",37685.0,1
8026,1460000.0,1759000.0,Electric,"Automatic, Sport Mode",Silver,Comprehensive,Individual,"Basavanagudi, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,215 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion, 40.5 kWh, Placed Under Floor Pan",465 km,8 Years / 160000 Km,"10-80 % : 56 mins, 50 kW charger","10 - 100 % : 6 hrs, 7.2 kW charger","10 - 100 % : 15 hrs, 15 A plug point",Yes,,Not Applicable,No,2024,Tata,Nexon,"['EV', 'Empowered', 'Plus', 'Long', 'Range']",28237.0,1
8027,180000.0,,Petrol,Automatic (AMT) - 4 Gears,Other,Third Party,Individual,Bangalore,"2 Cylinders In V Shape, 2 Valves/Cylinder, SOHC",Petrol,Automatic (AMT) - 4 Gears,37 bhp @ 5500 rpm,51 Nm @ 4000 rpm,,,,4 Seats and 2 Rows,,15 litres,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2016,Tata,Nano,"['Twist', 'XTA']",51600.0,2
8028,900000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Signature Teal Blue,Not Available,NotAvailable,"Thalaghattapura, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2021,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",162000.0,1
8029,775000.0,1752000.0,Electric,"Automatic, Sport Mode",Signature Teal Blue,Comprehensive,Individual,"Bannerghatta Road, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 25 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2020,Tata,Nexon,"['EV', 'XZ', 'Plus']",80000.0,1
8030,850000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Signature Teal Blue,Not Available,NotAvailable,"Deepanjal Nagar, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2021,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",58000.0,2
8031,1600000.0,1804000.0,Electric,"Automatic, Sport Mode",Pristine White With Black Roof,Not Available,NotAvailable,"Electronic City Phase I, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",143 bhp,215 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L with 4 hooks,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Voice Controlled",Front & Rear,Yes,Yes,No,No,Not Applicable,"Lithium Ion, 45 kWh, Placed Under Floor Pan",489 km,Lifetime (Valid up to 15 Years) / Unlimited Km,"10-80 % : 40 mins, 60 kW charger","10 - 100 % : 6 hrs 36 mins, 7.2 kW charger","10 - 100 % : 17 hrs 36 mins, 15 A plug point",,,Not Applicable,No,2025,Tata,Nexon,"['EV', 'Empowered', 'Plus', '45.0', 'kWh']",11000.0,1
8032,1600000.0,1759000.0,Electric,"Automatic, Sport Mode",Intense Teal,Not Available,NotAvailable,"Jayanagar, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,215 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion, 40.5 kWh, Placed Under Floor Pan",465 km,8 Years / 160000 Km,"10-80 % : 56 mins, 50 kW charger","10 - 100 % : 6 hrs, 7.2 kW charger","10 - 100 % : 15 hrs, 15 A plug point",Yes,,Not Applicable,No,2023,Tata,Nexon,"['EV', 'Empowered', 'Plus', 'Long', 'Range']",12800.0,1
8033,1000000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Other,Comprehensive,Individual,"Kasavanahalli, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",36000.0,1
8034,1295000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Black,Comprehensive,Individual,"BTM Layout, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",22021.0,1
8035,1229000.0,1752000.0,Electric,"Automatic, Sport Mode",Black,Comprehensive,Individual,"HRBR Layout, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 25 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus']",22000.0,1
8036,1500000.0,1614999.9999999998,Electric,"Automatic, Sport Mode",Pristine White,Not Available,NotAvailable,"Electronic City Phase I, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",143 bhp,215 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L with 4 hooks,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,No,No,No,3 Years / 125000 Kms(whichever is earlier),"Lithium Ion, 45 kWh, Placed Under Floor Pan",489 km,Lifetime (Valid up to 15 Years) / Unlimited Km,"10-80 % : 40 mins, 60 kW charger","10 - 100 % : 6 hrs 36 mins, 7.2 kW charger","10 - 100 % : 17 hrs 36 mins, 15 A plug point",,,Not Applicable,No,2025,Tata,Nexon,"['EV', 'Creative', '45.0', 'kWh']",18000.0,1
8038,1650000.0,1844000.0000000002,Electric,"Automatic, Sport Mode",White,Not Available,Individual,"Doddakallasandra, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",143 bhp,215 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L with 4 hooks,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,"Electrically Adjustable Sunroof, Voice Controlled",Front & Rear,Yes,Yes,No,No,3 Years / 125000 Kms(whichever is earlier),"Lithium Ion, 45 kWh, Placed Under Floor Pan",489 km,Lifetime (Valid up to 15 Years) / Unlimited Km,"10-80 % : 40 mins, 60 kW charger","10 - 100 % : 6 hrs 36 mins, 7.2 kW charger","10 - 100 % : 17 hrs 36 mins, 15 A plug point",,,Not Applicable,No,2025,Tata,Nexon,"['EV', 'Empowered', '45.0', 'kWh']",5447.0,1
8039,800000.0,1752000.0,Electric,"Automatic, Sport Mode",Signature Teal Blue,Comprehensive,Individual,"Jalahalli, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 25 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2021,Tata,Nexon,"['EV', 'XZ', 'Plus']",45483.0,1
8040,2000000.0,2014000.0,Electric,"Automatic, Sport Mode",Pristine White,Not Available,NotAvailable,"Jayaprakash Naryan Nagar, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,250 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion, 40.5 kWh, Placed Under Floor Pan",453 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'Lux', '7.2', 'KW', 'Fast', 'Charger', '[2022-2023]']",91200.0,1
8041,850000.0,1752000.0,Electric,"Automatic, Sport Mode",Signature Teal Blue,Third Party,Individual,"Koramangala, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 25 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2020,Tata,Nexon,"['EV', 'XZ', 'Plus']",70000.0,1
8042,800000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Signature Teal Blue,Not Available,NotAvailable,"Banaswadi, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",100500.0,1
8043,800000.0,1857999.9999999998,Electric,"Automatic, Sport Mode",Glacier White,Not Available,NotAvailable,"HSR Layout, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'LUX']",93000.0,1
8044,1300000.0,1614000.0,Electric,"Automatic, Sport Mode",Signature Teal Blue,Not Available,NotAvailable,"Bannerghatta Road, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20.75 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,No,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XM']",62000.0,1
8045,925000.0,1614000.0,Electric,"Automatic, Sport Mode",White,Comprehensive,Individual,"Doddakallasandra, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 20.75 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,No,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XM']",109600.0,1
8046,944999.9999999999,1772000.0,Electric,"Automatic, Sport Mode",Black,Comprehensive,Individual,"Venkatapura, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus', 'Dark', 'Edition']",54000.0,1
8047,550000.0,943000.0,Petrol,Manual - 6 Gears,ETNA_ORANGE,Not Available,Individual,"Kaggalipura, Bangalore","1198 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 6 Gears,108 bhp @ 5000 rpm,170 Nm @ 1750 rpm,ARAI: 17.88 kmpl,,BS 4,5 Seats and 2 Rows,350 L,44 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote,No,Rear,No,No,,,Not Applicable,,,,,,,,,Turbocharged,No,2019,Tata,Nexon,['XM'],55600.0,1
8048,1050000.0,1447000.0,Petrol,"Automatic (AMT) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",White,Comprehensive,Individual,"Byrasandra, Bangalore","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",Petrol,"Automatic (AMT) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",118 bhp @ 5500 rpm,170 Nm @ 1750-4000 rpm,ARAI: 17.18 kmpl,,BS6 Phase 2,5 Seats and 2 Rows,382 L,44 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,3 Years / 100000 Kms,Not Applicable,756 km,Not Applicable,,,,No,,Turbocharged,No,2023,Tata,Nexon,"['Creative', '1.2', 'Petrol', '6AMT', 'Dual', 'Tone', '[2023-2025]']",6000.0,1
8049,1500000.0,1759000.0,Electric,"Automatic, Sport Mode",Pristine White,Not Available,NotAvailable,"Electronic City Phase II, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,215 Nm,,,Not Applicable,5 Seats and 2 Rows,350 L,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion, 40.5 kWh, Placed Under Floor Pan",465 km,8 Years / 160000 Km,"10-80 % : 56 mins, 50 kW charger","10 - 100 % : 6 hrs, 7.2 kW charger","10 - 100 % : 15 hrs, 15 A plug point",Yes,,Not Applicable,No,2024,Tata,Nexon,"['EV', 'Empowered', 'Plus', 'Long', 'Range']",36000.0,1
8050,844999.9999999999,1752000.0,Electric,"Automatic, Sport Mode",Black,Comprehensive,Individual,"Basapura, Bangalore",Not Applicable,Electric,"Automatic, Sport Mode",,245 Nm,User Reported: 25 kmpl,120 kmph,BS 6,5 Seats and 2 Rows,350 L,,"2 Airbags (Driver, Front Passenger)",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion Polymer, 320 V, 30.2 kWh, Placed Under Floor Pan",312 km,8 Years / 160000 Km,,,,,,Not Applicable,No,2022,Tata,Nexon,"['EV', 'XZ', 'Plus']",51528.0,1
8051,1000000.0,1509000.0,Petrol,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",DAYTONA GREY,Comprehensive,Individual,"Kasavanahalli, Bangalore","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC",Petrol,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",118 bhp @ 5500 rpm,170 Nm @ 1750-4000 rpm,ARAI: 17.01 kmpl,,BS6 Phase 2,5 Seats and 2 Rows,382 L,44 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,3 Years / 100000 Kms,Not Applicable,748 km,Not Applicable,,,,No,,Turbocharged,No,2023,Tata,Nexon,"['Creative', '1.2', 'Petrol', '7DCA', 'Dual', 'Tone', '[2023-2025]']",49350.0,1
