Price,new_car_price,overview_Fuel type,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage
1490000.0,,Diesel,,,5 Seats and 2 Rows,460 L,64 litres,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,No,,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,Audi,Q3,"['35', 'TDI', 'Premium', 'Plus', '+', 'Sunroof']",85500.0,2,Automatic,Yes,Individual,Ahmedabad,1968 ,174,15.77 kmpl
1200000.0,3904000.0,Diesel,,,5 Seats and 2 Rows,460 L,64 litres,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Remote,Electrically Adjustable Sunroof,,No,,,,Not Applicable,,,,,,,,,,,2013,Audi,Q3,"['2.0', 'TDI', 'quattro', 'Premium']",127000.0,2,Automatic,No,Individual,Ahmedabad,1968 ,174,15.77 kmpl
1500000.0,3873000.0,Petrol,,BS 4,5 Seats and 2 Rows,460 L,64 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,No,No,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Audi,Q3,"['30', 'TFSI', 'Premium']",38000.0,2,Automatic,Yes,Individual,Ahmedabad,1395 ,148,16.9 kmpl
1551000.0,4093000.0,Diesel,,BS 4,5 Seats and 2 Rows,460 L,64 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,No,No,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2018,Audi,Q3,"['30', 'TDI', 'Premium', 'FWD']",75831.0,1,Automatic,Yes,Individual,Ahmedabad,1968 ,150,18.51 kmpl
4250000.0,,Petrol,222 kmph,BS6 Phase 2,5 Seats and 2 Rows,530 L,62.4 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,No,Not Applicable,Not Applicable,896 km,Not Applicable,,,,,,Turbocharged,Full-time,2025,Audi,Q3,"['40', 'TFSI', 'Technology']",7255.0,,Automatic,No,Not Available,Ahmedabad,1984 ,188,14.93 kmpl
1950000.0,4844000.0,Diesel,,BS 4,5 Seats and 2 Rows,460 L,64 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,Audi,Q3,"['35', 'TDI', 'quattro', 'Technology']",79461.0,1,Automatic,No,Individual,Ahmedabad,1968 ,184,15.17 kmpl
1425000.0,4439000.0,Diesel,,BS 4,5 Seats and 2 Rows,460 L,64 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,Audi,Q3,"['35', 'TDI', 'quattro', 'Premium', 'Plus']",103000.0,1,Automatic,Yes,Individual,Ahmedabad,1968 ,184,15.17 kmpl
1675000.0,3611000.0,Diesel,,,5 Seats and 2 Rows,460 L,64 litres,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,No,No,,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Audi,Q3,"['30', 'TDI', 'S']",59000.0,1,Manual,Yes,Individual,Ahmedabad,1968 ,138,17.71 kmpl
3675000.0,5903000.0,Petrol,222 kmph,BS 6,5 Seats and 2 Rows,355 L,62.4 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,No,Not Applicable,Not Applicable,896 km,Not Applicable,,,,,,Turbocharged,Full-time,2024,Audi,Q3,"['40', 'TFSI', 'Technology', '[2022-2024]']",23000.0,1,Automatic,Yes,Individual,Ahmedabad,1984 ,192,14.93 kmpl
4250000.0,,Petrol,222 kmph,BS6 Phase 2,5 Seats and 2 Rows,530 L,62.4 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,No,Not Applicable,Not Applicable,896 km,Not Applicable,,,,,,Turbocharged,Full-time,2025,Audi,Q3,"['40', 'TFSI', 'Technology']",6843.0,,Automatic,No,Not Available,Ahmedabad,1984 ,188,14.93 kmpl
500000.0,,Diesel,,,5 Seats and 2 Rows,,64 litres,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,,No,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2012,Audi,Q3,"['2.0', 'TDI', 'Base', 'Grade']",97000.0,,Automatic,No,Individual,Ahmedabad,1968 ,174,15.77 kmpl
4000000.0,5303000.0,Petrol,222 kmph,BS6 Phase 2,5 Seats and 2 Rows,530 L,62.4 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,No,Not Applicable,Not Applicable,896 km,Not Applicable,,,,,,Turbocharged,Full-time,2025,Audi,Q3,"['40', 'TFSI', 'Premium', 'Plus']",38000.0,1,Automatic,No,Not Available,Ahmedabad,1984 ,188,14.93 kmpl
2500000.0,,Diesel,,,5 Seats and 2 Rows,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Audi,Q5,"['35', 'TDI', 'Technology']",60248.0,1,Automatic,Yes,Commercial,Ahmedabad,,nan,
2100000.0,,Diesel,,,5 Seats and 2 Rows,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,Audi,Q5,"['35', 'TDI', 'Technology']",98000.0,2,Automatic,Yes,Individual,Ahmedabad,,nan,
1675000.0,4439000.0,Diesel,,BS 4,5 Seats and 2 Rows,460 L,64 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,No,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,Audi,Q3,"['35', 'TDI', 'quattro', 'Premium', 'Plus']",56000.0,1,Automatic,Yes,Individual,Ahmedabad,1968 ,184,15.17 kmpl
1250000.0,,Diesel,,,5 Seats and 2 Rows,,75 litres,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Remote,Electrically Adjustable Sunroof,,No,No,,,Not Applicable,,,,,,,,,,,2013,Audi,Q5,"['2.0', 'TDI', 'quattro', 'Technology', 'Pack']",78000.0,1,Automatic,Yes,Individual,Ahmedabad,1968 ,174,12.8 kmpl
5450000.0,7756000.0,Petrol,240 kmph,BS6 Phase 2,5 Seats and 2 Rows,520 L,70 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,943 km,Not Applicable,,,,No,,Turbocharged (Variable Geometry),Torque-On-Demand,2025,Audi,Q5,"['Technology', '45', 'TFSI']",7000.0,1,Automatic,Yes,Individual,Ahmedabad,1984 ,261,13.4 kmpl
5600000.0,,Petrol,240 kmph,BS6 Phase 2,5 Seats and 2 Rows,520 L,70 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,943 km,Not Applicable,,,,No,,Turbocharged (Variable Geometry),Torque-On-Demand,2024,Audi,Q5,"['Technology', '45', 'TFSI']",6800.0,,Automatic,No,Not Available,Ahmedabad,1984 ,261,13.4 kmpl
1175000.0,5631000.0,Diesel,,,5 Seats and 2 Rows,,75 litres,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Remote,Electrically Adjustable Sunroof,,No,No,,,Not Applicable,,,,,,,,,,,2016,Audi,Q5,"['2.0', 'TDI', 'quattro', 'Premium']",89000.0,1,Automatic,No,Individual,Ahmedabad,1968 ,174,12.8 kmpl
5600000.0,,Petrol,240 kmph,BS6 Phase 2,5 Seats and 2 Rows,520 L,70 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,943 km,Not Applicable,,,,No,,Turbocharged (Variable Geometry),Torque-On-Demand,2024,Audi,Q5,"['Technology', '45', 'TFSI']",4688.0,,Automatic,No,Not Available,Ahmedabad,1984 ,261,13.4 kmpl
900000.0,4905000.0,Diesel,,,5 Seats,,75 litres,,Yes,,,,,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,2012,Audi,Q5,"['2.0', 'TDI', 'quattro']",123000.0,1,Automatic,Yes,Individual,Ahmedabad,1968 ,170,
2500000.0,,Diesel,,,5 Seats and 2 Rows,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Audi,Q5,"['35', 'TDI', 'Technology']",60000.0,1,Automatic,Yes,Individual,Ahmedabad,,nan,
7800000.0,,Petrol,250 kmph,BS6 Phase 2,7 Seats and 3 Rows,,85 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion, Placed In Boot",953 km,2 Years,,,,,,Turbocharged,Full-time,2024,Audi,Q7,"['Technology', '55', 'TFSI']",11000.0,,Automatic,No,Not Available,Ahmedabad,2995 ,335,11.2 kmpl
8000000.0,,Petrol,250 kmph,BS6 Phase 2,7 Seats and 3 Rows,,85 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,"Lithium Ion, Placed In Boot",,2 Years,,,,,,Turbocharged,Full-time,2025,Audi,Q7,['Technology'],5350.0,,Automatic,No,Not Available,Ahmedabad,2995 ,335,
3200000.0,8978000.0,Diesel,,BS 4,7 Seats and 3 Rows,295 L,75 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Front & Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,Audi,Q7,"['45', 'TDI', 'Technology', 'Pack']",94000.0,1,Automatic,Yes,Individual,Ahmedabad,2967 ,245,14.75 kmpl
2990000.0,8087000.0,Diesel,,BS 4,7 Seats and 3 Rows,295 L,75 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Front & Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,Audi,Q7,"['45', 'TDI', 'Premium', 'Plus']",164000.0,1,Automatic,No,Individual,Ahmedabad,2967 ,245,14.75 kmpl
4500000.0,8087000.0,Diesel,,BS 4,7 Seats and 3 Rows,295 L,75 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Remote,Panoramic Sunroof,Front & Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,Audi,Q7,"['45', 'TDI', 'Premium', 'Plus']",44797.0,1,Automatic,No,Individual,Ahmedabad,2967 ,245,14.75 kmpl
7150000.0,16100000.000000002,Electric,200 kmph,Not Applicable,5 Seats and 2 Rows,,,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,114 kWh,,Not Applicable,"0-80 % : 30 mins, 170 kW charger",22 kW charger,11 kW charger,No,,No,Torque-On-Demand,2024,Audi,Q8,"['e-tron', 'Sportback', '55']",66000.0,1,Automatic,Yes,Individual,Ahmedabad,Not Applicable,nan,
7000000.0,,Petrol,250 kmph,BS6 Phase 2,5 Seats and 2 Rows,465 L,58 litres,"10 Airbags (Driver, Front Passenger, 2 Curtain, Driver Knee, Front Passenger Knee, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,615 km,Not Applicable,,,,No,,Turbocharged,Torque-On-Demand,2024,Audi,S5,"['Sportback', '3.0', 'TFSI', 'Quattro']",3500.0,,Automatic,No,Not Available,Ahmedabad,2994 ,349,10.6 kmpl
1200000.0,7584000.0,Petrol,,,2 Seats and 1 Rows,280 L,55 litres,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,No,Front & Rear,No,No,,,Not Applicable,,,,,,,,,,Full-time,2016,Audi,TT,"['45', 'TFSI']",65100.0,3,Automatic,No,Individual,Ahmedabad,1984 ,227,14.33 kmpl
6850000.0,11800000.0,Petrol,250 kmph,BS 6,5 Seats and 2 Rows,605 L,85 litres,"8 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side, 2 Rear Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,833 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),Torque-On-Demand,2021,Audi,Q8,['Celebration'],45000.0,1,Automatic,Yes,Individual,Ahmedabad,2995 ,335,9.8 kmpl
2750000.0,4.7,Diesel,233 kmph,BS 6,5 Seats and 2 Rows,430 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,932 km,Not Applicable,,,,,,Turbocharged,No,2021,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'Sportline']",20937.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188,18.64 kmpl
2995000.0,4752000.0,Diesel,233 kmph,BS 6,5 Seats and 2 Rows,430 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,932 km,Not Applicable,,,,,,Turbocharged,No,2021,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'Sportline']",39000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,18.64 kmpl
2555000.0,5101000.0,Diesel,233 kmph,BS 6,5 Seats and 2 Rows,430 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,932 km,Not Applicable,,,,,,Turbocharged,No,2022,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'M', 'Sport', '[2022-2023]']",20000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188,18.6 kmpl
3000000.0,5372000.0,Diesel,,BS6 Phase 2,5 Seats and 2 Rows,,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,Yes,Yes,Level 1,No,Not Applicable,Not Applicable,932 km,Not Applicable,,,,,,Turbocharged,No,2023,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'M', 'Sport']",68000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,18.64 kmpl
3150000.0,5035000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,Panoramic Sunroof,Rear,Yes,Yes,Level 1,No,Not Applicable,Not Applicable,741 km,Not Applicable,,,,,,Turbocharged,No,2023,BMW,2,"['Series', 'Gran', 'Coupe', '220i', 'M', 'Sport']",23008.0,1,Automatic,No,Individual,Ahmedabad,1998 ,176,14.82 kmpl
5400000.0,7015000.000000001,Diesel,230 kmph,BS6 Phase 2,5 Seats and 2 Rows,,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,1157 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2025,BMW,3,"['Series', 'Gran', 'Limousine', '320Ld', 'M', 'Sport']",7460.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,19.61 kmpl
4675000.0,6856999.999999999,Petrol,250 kmph,BS6 Phase 2,5 Seats and 2 Rows,,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,908 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2024,BMW,3,"['Series', 'Gran', 'Limousine', '330Li', 'M', 'Sport']",19000.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,255,15.39 kmpl
5300000.0,7015000.000000001,Diesel,230 kmph,BS6 Phase 2,5 Seats and 2 Rows,,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,1157 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2024,BMW,3,"['Series', 'Gran', 'Limousine', '320Ld', 'M', 'Sport']",11825.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,19.61 kmpl
3775000.0,6320000.0,Diesel,235 kmph,BS 6,5 Seats and 2 Rows,480 L,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,1158 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2021,BMW,3,"['Series', 'Gran', 'Limousine', '320Ld', 'Luxury', 'Line']",43000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,19.6 kmpl
4000000.0,6077000.0,Petrol,250 kmph,BS 6,5 Seats and 2 Rows,480 L,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,903 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2022,BMW,3,"['Series', 'Gran', 'Limousine', '330Li', 'Luxury', 'Line']",7287.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255,15.3 kmpl
3500000.0,6077000.0,Petrol,250 kmph,BS 6,5 Seats and 2 Rows,480 L,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,903 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2022,BMW,3,"['Series', 'Gran', 'Limousine', '330Li', 'Luxury', 'Line']",40251.0,2,Automatic,No,Individual,Ahmedabad,1998 ,255,15.3 kmpl
1990000.0,5467000.0,Diesel,,,5 Seats and 2 Rows,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2016,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line', '[2014-2016]']",100000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,184,19.59 kmpl
1750000.0,5467000.0,Diesel,,,5 Seats and 2 Rows,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2015,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line', '[2014-2016]']",58000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,184,19.59 kmpl
2350000.0,5632000.0,Diesel,,BS 4,5 Seats and 2 Rows,520 L,57 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2019,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line']",55000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,21.76 kmpl
1325000.0,5467000.0,Diesel,,,5 Seats and 2 Rows,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2015,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line', '[2014-2016]']",109000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,184,19.59 kmpl
2100000.0,4772000.0,Diesel,,,5 Seats and 2 Rows,520 L,57 litres,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2016,BMW,3,"['Series', 'GT', '320d', 'Sport', 'Line']",84000.0,1,Automatic,No,Not Available,Ahmedabad,1995 ,188,21.76 kmpl
1125000.0,5038000.0,Diesel,,,5 Seats and 2 Rows,480 L,57 litres,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Twin Turbo (Variable Geometry),No,2016,BMW,3-Series,"['320d', 'Luxury', 'Line']",63000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,188,22.69 kmpl
1800000.0,5090000.0,Diesel,,,5 Seats and 2 Rows,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2016,BMW,3,"['Series', 'GT', '320d', 'Sport', 'Line', '[2014-2016]']",80000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,184,19.59 kmpl
4750000.0,6764000.0,Diesel,235 kmph,BS 6,5 Seats and 2 Rows,480 L,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Front & Rear,Yes,Yes,,No,Not Applicable,Not Applicable,1157 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2023,BMW,3-Series,"['320Ld', 'M', 'Sport', '[2023]']",13870.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188,19.61 kmpl
5650000.0,6881999.999999999,Petrol,250 kmph,BS6 Phase 2,5 Seats and 2 Rows,,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,Level 1,-,2 Years / Unlimited Kms,Not Applicable,908 km,Not Applicable,,,,No,,Turbocharged (Variable Geometry),No,2025,BMW,3-Series,"['330Li', 'M', 'Sport']",14000.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255,11.5 kmpl
5650000.0,6881999.999999999,Petrol,250 kmph,BS6 Phase 2,5 Seats and 2 Rows,,59 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Front & Rear,Yes,Yes,Level 1,-,2 Years / Unlimited Kms,Not Applicable,908 km,Not Applicable,,,,No,,Turbocharged (Variable Geometry),No,2025,BMW,3-Series,"['330Li', 'M', 'Sport']",17000.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255,11.5 kmpl
